"datetime_id","date_id","month","day","hour","volume_of_ISSR"
1675,70,7,25,18,0.0357142857142857
1676,70,7,25,19,0.0773809523809524
1677,70,7,25,20,0.196428571428571
1678,70,7,25,21,0.160714285714286
1679,70,7,25,22,0.113095238095238
1680,70,7,25,23,0.0892857142857143
1681,71,7,26,0,0.136904761904762
1682,71,7,26,1,0.0952380952380952
1683,71,7,26,2,0.0833333333333333
1684,71,7,26,3,0.0714285714285714
1685,71,7,26,4,0.0357142857142857
1686,71,7,26,5,0.0357142857142857
1687,71,7,26,6,0.0357142857142857
1688,71,7,26,7,0.0238095238095238
1689,71,7,26,8,0.0297619047619048
1690,71,7,26,9,0.0714285714285714
1691,71,7,26,10,0.125
1692,71,7,26,11,0.0952380952380952
1693,71,7,26,12,0.0654761904761905
1694,71,7,26,13,0.0476190476190476
1695,71,7,26,14,0.0595238095238095
1696,71,7,26,15,0.0595238095238095
1697,71,7,26,16,0.00595238095238095
1698,71,7,26,17,0.0119047619047619
1699,71,7,26,18,0.0238095238095238
1700,71,7,26,19,0.0119047619047619
1702,71,7,26,21,0.0357142857142857
1704,71,7,26,23,0.00595238095238095
1705,72,7,27,0,0.0119047619047619
1710,72,7,27,5,0.00595238095238095
1711,72,7,27,6,0.00595238095238095
1712,72,7,27,7,0.0178571428571429
1713,72,7,27,8,0.0119047619047619
1714,72,7,27,9,0.19047619047619
1715,72,7,27,10,0.160714285714286
1716,72,7,27,11,0.0178571428571429
1717,72,7,27,12,0.0357142857142857
1718,72,7,27,13,0.148809523809524
1719,72,7,27,14,0.31547619047619
1720,72,7,27,15,0.452380952380952
1721,72,7,27,16,0.488095238095238
1722,72,7,27,17,0.523809523809524
1723,72,7,27,18,0.529761904761905
1724,72,7,27,19,0.5
1725,72,7,27,20,0.410714285714286
1726,72,7,27,21,0.196428571428571
1727,72,7,27,22,0.25
1728,72,7,27,23,0.31547619047619
1729,73,7,28,0,0.25
1730,73,7,28,1,0.291666666666667
1731,73,7,28,2,0.119047619047619
1732,73,7,28,3,0.196428571428571
1733,73,7,28,4,0.238095238095238
1734,73,7,28,5,0.196428571428571
1735,73,7,28,6,0.321428571428571
1736,73,7,28,7,0.625
1737,73,7,28,8,0.684523809523809
1738,73,7,28,9,0.809523809523809
1739,73,7,28,10,0.946428571428572
1740,73,7,28,11,0.845238095238095
1741,73,7,28,12,0.660714285714286
1742,73,7,28,13,0.547619047619048
1743,73,7,28,14,0.547619047619048
1744,73,7,28,15,0.494047619047619
1745,73,7,28,16,0.345238095238095
1746,73,7,28,17,0.0714285714285714
1747,73,7,28,18,0.0773809523809524
1748,73,7,28,19,0.0476190476190476
1749,73,7,28,20,0.0654761904761905
1750,73,7,28,21,0.19047619047619
1751,73,7,28,22,0.136904761904762
1752,73,7,28,23,0.0654761904761905
1753,74,7,29,0,0.0535714285714286
1754,74,7,29,1,0.00595238095238095
1756,74,7,29,3,0.0238095238095238
1757,74,7,29,4,0.0654761904761905
1758,74,7,29,5,0.142857142857143
1759,74,7,29,6,0.160714285714286
1760,74,7,29,7,0.196428571428571
1761,74,7,29,8,0.297619047619048
1762,74,7,29,9,0.422619047619048
1763,74,7,29,10,0.553571428571429
1764,74,7,29,11,0.678571428571429
1765,74,7,29,12,0.541666666666667
1766,74,7,29,13,0.452380952380952
1767,74,7,29,14,0.571428571428571
1768,74,7,29,15,0.553571428571429
1769,74,7,29,16,0.505952380952381
1770,74,7,29,17,0.571428571428571
1771,74,7,29,18,0.482142857142857
1772,74,7,29,19,0.392857142857143
1773,74,7,29,20,0.25
1774,74,7,29,21,0.18452380952381
1775,74,7,29,22,0.220238095238095
1776,74,7,29,23,0.232142857142857
1777,75,7,30,0,0.19047619047619
1778,75,7,30,1,0.267857142857143
1779,75,7,30,2,0.446428571428571
1780,75,7,30,3,0.482142857142857
1781,75,7,30,4,0.464285714285714
1782,75,7,30,5,0.458333333333333
1783,75,7,30,6,0.446428571428571
1784,75,7,30,7,0.458333333333333
1785,75,7,30,8,0.601190476190476
1786,75,7,30,9,0.714285714285714
1787,75,7,30,10,0.785714285714286
1788,75,7,30,11,0.684523809523809
1789,75,7,30,12,0.321428571428571
1790,75,7,30,13,0.428571428571429
1791,75,7,30,14,0.494047619047619
1792,75,7,30,15,0.285714285714286
1793,75,7,30,16,0.279761904761905
1794,75,7,30,17,0.386904761904762
1795,75,7,30,18,0.416666666666667
1796,75,7,30,19,0.398809523809524
1797,75,7,30,20,0.428571428571429
1798,75,7,30,21,0.410714285714286
1799,75,7,30,22,0.345238095238095
1800,75,7,30,23,0.255952380952381
1801,76,7,31,0,0.178571428571429
1802,76,7,31,1,0.107142857142857
1803,76,7,31,2,0.0297619047619048
1804,76,7,31,3,0.0357142857142857
1805,76,7,31,4,0.0714285714285714
1806,76,7,31,5,0.113095238095238
1807,76,7,31,6,0.0535714285714286
1808,76,7,31,7,0.125
1809,76,7,31,8,0.297619047619048
1810,76,7,31,9,0.422619047619048
1811,76,7,31,10,0.553571428571429
1812,76,7,31,11,0.642857142857143
1813,76,7,31,12,0.744047619047619
1814,76,7,31,13,0.857142857142857
1815,76,7,31,14,0.761904761904762
1816,76,7,31,15,0.630952380952381
1817,76,7,31,16,0.18452380952381
1818,76,7,31,17,0.125
1819,76,7,31,18,0.0357142857142857
1820,76,7,31,19,0.148809523809524
1821,76,7,31,20,0.113095238095238
1822,76,7,31,21,0.166666666666667
1823,76,7,31,22,0.0833333333333333
1824,76,7,31,23,0.0357142857142857
1825,77,8,1,0,0.0297619047619048
1826,77,8,1,1,0.0535714285714286
1827,77,8,1,2,0.0535714285714286
1828,77,8,1,3,0.0119047619047619
1829,77,8,1,4,0.0654761904761905
1830,77,8,1,5,0.148809523809524
1831,77,8,1,6,0.148809523809524
1832,77,8,1,7,0.125
1833,77,8,1,8,0.0833333333333333
1834,77,8,1,9,0.208333333333333
1835,77,8,1,10,0.261904761904762
1836,77,8,1,11,0.232142857142857
1837,77,8,1,12,0.238095238095238
1838,77,8,1,13,0.136904761904762
1839,77,8,1,14,0.0833333333333333
1840,77,8,1,15,0.172619047619048
1841,77,8,1,16,0.0892857142857143
1842,77,8,1,17,0.0714285714285714
1843,77,8,1,18,0.113095238095238
1844,77,8,1,19,0.232142857142857
1845,77,8,1,20,0.273809523809524
1846,77,8,1,21,0.285714285714286
1847,77,8,1,22,0.255952380952381
1848,77,8,1,23,0.220238095238095
1849,78,8,2,0,0.0952380952380952
1850,78,8,2,1,0.0892857142857143
1851,78,8,2,2,0.166666666666667
1852,78,8,2,3,0.0773809523809524
1853,78,8,2,4,0.119047619047619
1854,78,8,2,5,0.232142857142857
1855,78,8,2,6,0.18452380952381
1856,78,8,2,7,0.148809523809524
1857,78,8,2,8,0.172619047619048
1858,78,8,2,9,0.422619047619048
1859,78,8,2,10,0.642857142857143
1860,78,8,2,11,0.654761904761905
1861,78,8,2,12,0.625
1862,78,8,2,13,0.601190476190476
1863,78,8,2,14,0.898809523809524
1864,78,8,2,15,1.03571428571429
1865,78,8,2,16,0.297619047619048
1866,78,8,2,17,0.297619047619048
1867,78,8,2,18,0.244047619047619
1868,78,8,2,19,0.25
1869,78,8,2,20,0.285714285714286
1870,78,8,2,21,0.220238095238095
1871,78,8,2,22,0.154761904761905
1872,78,8,2,23,0.125
1873,79,8,3,0,0.125
1874,79,8,3,1,0.107142857142857
1875,79,8,3,2,0.130952380952381
1876,79,8,3,3,0.0595238095238095
1877,79,8,3,4,0.113095238095238
1878,79,8,3,5,0.113095238095238
1879,79,8,3,6,0.0297619047619048
1880,79,8,3,7,0.00595238095238095
1881,79,8,3,8,0.0654761904761905
1882,79,8,3,9,0.0535714285714286
1883,79,8,3,10,0.0833333333333333
1884,79,8,3,11,0.130952380952381
1885,79,8,3,12,0.148809523809524
1886,79,8,3,13,0.208333333333333
1887,79,8,3,14,0.202380952380952
1888,79,8,3,15,0.238095238095238
1889,79,8,3,16,0.196428571428571
1890,79,8,3,17,0.25
1891,79,8,3,18,0.31547619047619
1892,79,8,3,19,0.285714285714286
1893,79,8,3,20,0.244047619047619
1894,79,8,3,21,0.125
1895,79,8,3,22,0.166666666666667
1896,79,8,3,23,0.285714285714286
1897,80,8,4,0,0.416666666666667
1898,80,8,4,1,0.553571428571429
1899,80,8,4,2,0.446428571428571
1900,80,8,4,3,0.43452380952381
1901,80,8,4,4,0.386904761904762
1902,80,8,4,5,0.345238095238095
1903,80,8,4,6,0.345238095238095
1904,80,8,4,7,0.297619047619048
1905,80,8,4,8,0.357142857142857
1906,80,8,4,9,0.30952380952381
1907,80,8,4,10,0.19047619047619
1908,80,8,4,11,0.0952380952380952
1909,80,8,4,12,0.130952380952381
1910,80,8,4,13,0.18452380952381
1911,80,8,4,14,0.244047619047619
1912,80,8,4,15,0.273809523809524
1913,80,8,4,16,0.279761904761905
1914,80,8,4,17,0.232142857142857
1915,80,8,4,18,0.125
1916,80,8,4,19,0.202380952380952
1917,80,8,4,20,0.0773809523809524
1918,80,8,4,21,0.0833333333333333
1919,80,8,4,22,0.0833333333333333
1920,80,8,4,23,0.0773809523809524
1922,81,8,5,1,0.0178571428571429
1923,81,8,5,2,0.0119047619047619
1924,81,8,5,3,0.0416666666666667
1925,81,8,5,4,0.107142857142857
1926,81,8,5,5,0.0714285714285714
1927,81,8,5,6,0.0297619047619048
1928,81,8,5,7,0.0535714285714286
1929,81,8,5,8,0.0535714285714286
1930,81,8,5,9,0.0773809523809524
1931,81,8,5,10,0.113095238095238
1932,81,8,5,11,0.119047619047619
1933,81,8,5,12,0.125
