"datetime_id","date_id","month","day","hour","volume_of_ISSR"
155,7,5,23,10,2.34920634920635
156,7,5,23,11,2.32738095238095
157,7,5,23,12,2.20634920634921
158,7,5,23,13,2.39285714285714
159,7,5,23,14,2.40277777777778
160,7,5,23,15,2.46230158730159
161,7,5,23,16,1.08928571428571
162,7,5,23,17,1.01785714285714
163,7,5,23,18,0.928571428571429
164,7,5,23,19,0.896825396825397
165,7,5,23,20,0.859126984126984
166,7,5,23,21,1.38690476190476
167,7,5,23,22,1.64087301587302
168,7,5,23,23,1.7718253968254
169,8,5,24,0,1.76388888888889
170,8,5,24,1,1.64087301587302
171,8,5,24,2,1.8234126984127
172,8,5,24,3,1.78769841269841
173,8,5,24,4,1.73611111111111
174,8,5,24,5,1.64087301587302
175,8,5,24,6,1.61111111111111
176,8,5,24,7,1.66666666666667
177,8,5,24,8,1.43849206349206
178,8,5,24,9,1.79960317460317
179,8,5,24,10,1.8234126984127
180,8,5,24,11,2.16666666666667
181,8,5,24,12,2.39880952380952
182,8,5,24,13,2.71428571428571
183,8,5,24,14,2.84126984126984
184,8,5,24,15,2.90674603174603
185,8,5,24,16,1.46825396825397
186,8,5,24,17,1.27579365079365
187,8,5,24,18,1.35714285714286
188,8,5,24,19,1.42857142857143
189,8,5,24,20,1.64484126984127
190,8,5,24,21,2.20436507936508
191,8,5,24,22,2.35515873015873
192,8,5,24,23,2.50396825396825
193,9,5,25,0,2.71230158730159
194,9,5,25,1,2.72420634920635
195,9,5,25,2,2.08928571428571
196,9,5,25,3,1.87103174603175
197,9,5,25,4,1.78769841269841
198,9,5,25,5,1.76190476190476
199,9,5,25,6,1.8452380952381
200,9,5,25,7,1.86309523809524
201,9,5,25,8,1.78373015873016
202,9,5,25,9,2.49404761904762
203,9,5,25,10,2.7718253968254
204,9,5,25,11,2.91666666666667
205,9,5,25,12,3.11507936507937
206,9,5,25,13,3.30952380952381
207,9,5,25,14,3.08730158730159
208,9,5,25,15,3.18650793650794
209,9,5,25,16,1.38888888888889
210,9,5,25,17,1.12103174603175
211,9,5,25,18,0.793650793650794
212,9,5,25,19,0.692460317460317
213,9,5,25,20,0.680555555555555
214,9,5,25,21,1.74404761904762
215,9,5,25,22,1.89087301587302
216,9,5,25,23,1.68650793650794
217,10,5,26,0,1.61507936507937
218,10,5,26,1,1.53174603174603
219,10,5,26,2,1.23611111111111
220,10,5,26,3,1.27777777777778
221,10,5,26,4,1.20634920634921
222,10,5,26,5,1.33333333333333
223,10,5,26,6,1.4781746031746
224,10,5,26,7,1.57936507936508
225,10,5,26,8,1.64880952380952
226,10,5,26,9,1.75396825396825
227,10,5,26,10,2.01587301587302
228,10,5,26,11,2.11904761904762
229,10,5,26,12,2.14087301587302
230,10,5,26,13,2.25595238095238
231,10,5,26,14,2.62301587301587
232,10,5,26,15,2.60714285714286
233,10,5,26,16,1.89484126984127
234,10,5,26,17,1.83928571428571
235,10,5,26,18,1.8531746031746
236,10,5,26,19,1.79761904761905
237,10,5,26,20,1.71626984126984
238,10,5,26,21,1.86507936507937
239,10,5,26,22,1.81547619047619
240,10,5,26,23,1.78571428571429
241,11,5,27,0,1.59722222222222
242,11,5,27,1,1.49603174603175
243,11,5,27,2,1.66071428571429
244,11,5,27,3,1.30753968253968
245,11,5,27,4,1.25198412698413
246,11,5,27,5,1.32539682539683
247,11,5,27,6,1.26190476190476
248,11,5,27,7,1.46031746031746
249,11,5,27,8,1.65079365079365
250,11,5,27,9,1.91666666666667
251,11,5,27,10,1.87698412698413
252,11,5,27,11,1.83134920634921
253,11,5,27,12,1.92460317460317
254,11,5,27,13,2.11904761904762
255,11,5,27,14,2.35119047619048
256,11,5,27,15,2.57936507936508
257,11,5,27,16,2.07142857142857
258,11,5,27,17,1.75595238095238
259,11,5,27,18,1.4047619047619
260,11,5,27,19,1.29761904761905
261,11,5,27,20,1.23611111111111
262,11,5,27,21,1.86111111111111
263,11,5,27,22,1.95436507936508
264,11,5,27,23,2.17063492063492
265,12,5,28,0,2.34722222222222
266,12,5,28,1,1.86904761904762
267,12,5,28,2,1.51587301587302
268,12,5,28,3,1.36507936507937
269,12,5,28,4,1.3234126984127
270,12,5,28,5,1.54761904761905
271,12,5,28,6,1.39484126984127
272,12,5,28,7,1.28968253968254
273,12,5,28,8,1.19246031746032
274,12,5,28,9,1.49206349206349
275,12,5,28,10,1.93253968253968
276,12,5,28,11,2.28174603174603
277,12,5,28,12,2.36507936507936
278,12,5,28,13,2.20634920634921
279,12,5,28,14,1.80555555555556
280,12,5,28,15,1.58730158730159
281,12,5,28,16,1.32142857142857
282,12,5,28,17,1.27380952380952
283,12,5,28,18,1.46031746031746
284,12,5,28,19,1.30952380952381
285,12,5,28,20,1.27579365079365
286,12,5,28,21,1.59920634920635
287,12,5,28,22,1.65873015873016
288,12,5,28,23,1.68849206349206
289,13,5,29,0,1.35119047619048
290,13,5,29,1,1.56150793650794
291,13,5,29,2,1.15674603174603
292,13,5,29,3,1.05357142857143
293,13,5,29,4,0.970238095238095
294,13,5,29,5,1.01190476190476
295,13,5,29,6,1.08730158730159
296,13,5,29,7,1.15674603174603
297,13,5,29,8,1.15277777777778
298,13,5,29,9,1.3234126984127
299,13,5,29,10,1.4781746031746
300,13,5,29,11,1.46031746031746
301,13,5,29,12,1.48015873015873
302,13,5,29,13,1.49603174603175
303,13,5,29,14,1.52777777777778
304,13,5,29,15,1.75595238095238
305,13,5,29,16,1.11111111111111
306,13,5,29,17,1.01388888888889
307,13,5,29,18,1.00992063492063
308,13,5,29,19,0.896825396825397
309,13,5,29,20,0.878968253968254
310,13,5,29,21,1.14484126984127
311,13,5,29,22,1.22222222222222
312,13,5,29,23,1.44444444444444
313,14,5,30,0,1.53968253968254
314,14,5,30,1,1.25198412698413
315,14,5,30,2,0.91468253968254
316,14,5,30,3,0.726190476190476
317,14,5,30,4,0.579365079365079
318,14,5,30,5,0.926587301587302
319,14,5,30,6,0.948412698412699
320,14,5,30,7,0.98015873015873
321,14,5,30,8,1.0734126984127
322,14,5,30,9,1.33531746031746
323,14,5,30,10,2.14880952380952
324,14,5,30,11,2.28174603174603
325,14,5,30,12,2.6765873015873
326,14,5,30,13,2.29166666666667
327,14,5,30,14,2.29761904761905
328,14,5,30,15,2.35515873015873
329,14,5,30,16,1.3234126984127
330,14,5,30,17,1.40079365079365
331,14,5,30,18,1.36309523809524
332,14,5,30,19,1.35119047619048
333,14,5,30,20,1.34722222222222
334,14,5,30,21,1.49206349206349
335,14,5,30,22,1.56150793650794
336,14,5,30,23,1.71626984126984
337,15,5,31,0,1.55555555555556
338,15,5,31,1,1.4781746031746
339,15,5,31,2,1.11507936507937
340,15,5,31,3,0.998015873015873
341,15,5,31,4,1.2281746031746
342,15,5,31,5,1.18055555555556
343,15,5,31,6,0.994047619047619
344,15,5,31,7,0.918650793650793
345,15,5,31,8,1.08134920634921
346,15,5,31,9,1.2797619047619
347,15,5,31,10,1.80357142857143
348,15,5,31,11,2.14285714285714
349,15,5,31,12,2.38293650793651
350,15,5,31,13,2.81150793650794
351,15,5,31,14,2.88690476190476
352,15,5,31,15,3.05555555555556
353,15,5,31,16,1.42460317460317
354,15,5,31,17,1.28373015873016
355,15,5,31,18,1.13293650793651
356,15,5,31,19,1.14285714285714
357,15,5,31,20,1.16071428571429
358,15,5,31,21,1.87301587301587
359,15,5,31,22,1.99801587301587
360,15,5,31,23,1.69444444444444
361,16,6,1,0,1.62896825396825
362,16,6,1,1,1.55952380952381
363,16,6,1,2,1.375
364,16,6,1,3,1.38095238095238
365,16,6,1,4,1.63690476190476
366,16,6,1,5,1.75595238095238
367,16,6,1,6,1.75992063492063
368,16,6,1,7,1.48809523809524
369,16,6,1,8,1.31746031746032
370,16,6,1,9,1.03571428571429
371,16,6,1,10,1.4265873015873
372,16,6,1,11,1.61904761904762
373,16,6,1,12,1.85912698412698
374,16,6,1,13,2.02579365079365
375,16,6,1,14,2.22619047619048
376,16,6,1,15,2.10515873015873
377,16,6,1,16,0.926587301587302
378,16,6,1,17,0.928571428571429
379,16,6,1,18,0.970238095238095
380,16,6,1,19,0.920634920634921
381,16,6,1,20,1.05753968253968
382,16,6,1,21,0.968253968253968
383,16,6,1,22,0.972222222222222
384,16,6,1,23,0.930555555555555
385,17,6,2,0,1.05357142857143
386,17,6,2,1,0.922619047619048
387,17,6,2,2,0.867063492063492
388,17,6,2,3,0.906746031746032
389,17,6,2,4,0.843253968253968
390,17,6,2,5,0.827380952380952
391,17,6,2,6,0.793650793650794
392,17,6,2,7,0.912698412698413
393,17,6,2,8,1.05753968253968
394,17,6,2,9,1.30753968253968
395,17,6,2,10,1.90674603174603
396,17,6,2,11,2.21031746031746
397,17,6,2,12,2.20039682539683
398,17,6,2,13,2.28571428571429
399,17,6,2,14,2.18055555555556
400,17,6,2,15,2.13492063492063
401,17,6,2,16,1.04960317460317
402,17,6,2,17,1.00595238095238
403,17,6,2,18,0.89484126984127
404,17,6,2,19,0.94047619047619
405,17,6,2,20,1.12301587301587
406,17,6,2,21,1.54563492063492
407,17,6,2,22,1.36706349206349
408,17,6,2,23,1.39880952380952
409,18,6,3,0,1.57738095238095
410,18,6,3,1,1.44444444444444
411,18,6,3,2,1.36706349206349
412,18,6,3,3,1.34126984126984
413,18,6,3,4,1.50396825396825
414,18,6,3,5,1.58928571428571
415,18,6,3,6,1.70634920634921
416,18,6,3,7,1.36904761904762
417,18,6,3,8,1.42460317460317
418,18,6,3,9,1.09722222222222
419,18,6,3,10,1.22420634920635
420,18,6,3,11,0.990079365079365
421,18,6,3,12,1.06746031746032
422,18,6,3,13,0.900793650793651
423,18,6,3,14,0.946428571428571
424,18,6,3,15,0.908730158730159
425,18,6,3,16,0.646825396825397
426,18,6,3,17,0.83531746031746
427,18,6,3,18,0.809523809523809
428,18,6,3,19,0.952380952380952
429,18,6,3,20,1.05952380952381
430,18,6,3,21,1.10912698412698
431,18,6,3,22,1.3531746031746
432,18,6,3,23,1.21428571428571
433,19,6,4,0,0.912698412698413
434,19,6,4,1,0.716269841269841
435,19,6,4,2,0.785714285714286
436,19,6,4,3,0.670634920634921
437,19,6,4,4,0.60515873015873
438,19,6,4,5,0.617063492063492
439,19,6,4,6,0.678571428571428
440,19,6,4,7,0.66468253968254
441,19,6,4,8,0.722222222222222
442,19,6,4,9,0.757936507936508
443,19,6,4,10,0.648809523809524
444,19,6,4,11,0.720238095238095
445,19,6,4,12,0.781746031746032
446,19,6,4,13,0.952380952380952
447,19,6,4,14,0.922619047619048
448,19,6,4,15,0.902777777777778
449,19,6,4,16,0.601190476190476
450,19,6,4,17,0.595238095238095
451,19,6,4,18,0.503968253968254
452,19,6,4,19,0.583333333333333
453,19,6,4,20,0.615079365079365
454,19,6,4,21,0.753968253968254
455,19,6,4,22,0.839285714285714
456,19,6,4,23,0.884920634920635
457,20,6,5,0,0.803571428571428
458,20,6,5,1,0.805555555555556
459,20,6,5,2,1.20238095238095
460,20,6,5,3,1.38888888888889
461,20,6,5,4,1.27777777777778
462,20,6,5,5,1.21031746031746
463,20,6,5,6,1.30357142857143
464,20,6,5,7,1.28174603174603
465,20,6,5,8,1.23015873015873
466,20,6,5,9,1.08928571428571
467,20,6,5,10,1.44642857142857
468,20,6,5,11,1.52777777777778
469,20,6,5,12,1.7797619047619
470,20,6,5,13,2.15079365079365
471,20,6,5,14,2.28968253968254
472,20,6,5,15,2.21825396825397
473,20,6,5,16,1.36309523809524
474,20,6,5,17,1.32142857142857
475,20,6,5,18,1.23015873015873
476,20,6,5,19,1.24801587301587
477,20,6,5,20,1.25992063492063
478,20,6,5,21,1.15674603174603
479,20,6,5,22,1.01785714285714
480,20,6,5,23,1.04563492063492
481,21,6,6,0,1.18650793650794
482,21,6,6,1,1.26984126984127
483,21,6,6,2,1.07936507936508
484,21,6,6,3,1.11706349206349
485,21,6,6,4,1.12301587301587
486,21,6,6,5,1.17460317460317
487,21,6,6,6,1.21825396825397
488,21,6,6,7,1.20634920634921
489,21,6,6,8,1.20039682539683
490,21,6,6,9,1.43650793650794
491,21,6,6,10,1.82539682539683
492,21,6,6,11,2.21825396825397
493,21,6,6,12,2.43055555555556
494,21,6,6,13,2.6984126984127
495,21,6,6,14,2.8531746031746
496,21,6,6,15,2.97420634920635
497,21,6,6,16,2.16468253968254
498,21,6,6,17,1.68849206349206
499,21,6,6,18,1.66666666666667
500,21,6,6,19,1.75992063492063
501,21,6,6,20,1.70833333333333
502,21,6,6,21,1.89880952380952
503,21,6,6,22,1.95238095238095
504,21,6,6,23,1.72619047619048
505,22,6,7,0,1.81944444444444
506,22,6,7,1,1.89484126984127
507,22,6,7,2,1.70634920634921
508,22,6,7,3,1.88293650793651
509,22,6,7,4,1.88492063492063
510,22,6,7,5,1.90079365079365
511,22,6,7,6,1.75
512,22,6,7,7,1.75992063492063
513,22,6,7,8,1.63690476190476
514,22,6,7,9,1.76785714285714
515,22,6,7,10,2.22222222222222
516,22,6,7,11,2.46825396825397
517,22,6,7,12,2.45039682539683
518,22,6,7,13,2.58730158730159
519,22,6,7,14,2.32936507936508
520,22,6,7,15,1.84126984126984
521,22,6,7,16,1.07142857142857
522,22,6,7,17,0.91468253968254
523,22,6,7,18,1.29563492063492
524,22,6,7,19,0.910714285714286
525,22,6,7,20,0.73015873015873
526,22,6,7,21,0.76984126984127
527,22,6,7,22,0.680555555555555
528,22,6,7,23,0.51984126984127
529,23,6,8,0,0.412698412698413
530,23,6,8,1,0.454365079365079
531,23,6,8,2,0.561507936507937
532,23,6,8,3,0.686507936507937
533,23,6,8,4,0.76984126984127
534,23,6,8,5,0.986111111111111
535,23,6,8,6,1.21031746031746
536,23,6,8,7,1.4265873015873
537,23,6,8,8,1.21626984126984
538,23,6,8,9,0.878968253968254
539,23,6,8,10,1.10515873015873
540,23,6,8,11,1.02777777777778
541,23,6,8,12,0.994047619047619
542,23,6,8,13,0.984126984126984
543,23,6,8,14,1.25198412698413
544,23,6,8,15,1.54761904761905
545,23,6,8,16,0.367063492063492
546,23,6,8,17,0.349206349206349
547,23,6,8,18,0.462301587301587
548,23,6,8,19,0.521825396825397
549,23,6,8,20,0.53968253968254
550,23,6,8,21,0.607142857142857
551,23,6,8,22,0.615079365079365
552,23,6,8,23,0.60515873015873
553,24,6,9,0,0.597222222222222
554,24,6,9,1,0.599206349206349
555,24,6,9,2,0.672619047619048
556,24,6,9,3,0.738095238095238
557,24,6,9,4,0.71031746031746
558,24,6,9,5,0.833333333333333
559,24,6,9,6,0.827380952380952
560,24,6,9,7,0.880952380952381
561,24,6,9,8,0.892857142857143
562,24,6,9,9,0.670634920634921
563,24,6,9,10,1.01190476190476
564,24,6,9,11,1.0734126984127
565,24,6,9,12,1.18253968253968
566,24,6,9,13,1.30357142857143
567,24,6,9,14,1.29563492063492
568,24,6,9,15,1.30357142857143
569,24,6,9,16,0.777777777777778
570,24,6,9,17,0.748015873015873
571,24,6,9,18,0.734126984126984
572,24,6,9,19,0.817460317460317
573,24,6,9,20,0.726190476190476
574,24,6,9,21,1.45238095238095
575,24,6,9,22,1.40674603174603
576,24,6,9,23,1.28174603174603
577,25,6,10,0,1.10912698412698
578,25,6,10,1,1.21230158730159
579,25,6,10,2,1.48412698412698
580,25,6,10,3,1.62698412698413
581,25,6,10,4,1.65873015873016
582,25,6,10,5,1.85119047619048
583,25,6,10,6,1.69246031746032
584,25,6,10,7,1.43650793650794
585,25,6,10,8,1.29166666666667
586,25,6,10,9,1.33928571428571
587,25,6,10,10,1.32738095238095
588,25,6,10,11,1.22420634920635
589,25,6,10,12,1.06547619047619
590,25,6,10,13,1.08730158730159
591,25,6,10,14,1.16071428571429
592,25,6,10,15,1.29166666666667
593,25,6,10,16,0.688492063492063
594,25,6,10,17,0.722222222222222
595,25,6,10,18,0.724206349206349
596,25,6,10,19,0.595238095238095
597,25,6,10,20,0.638888888888889
598,25,6,10,21,0.85515873015873
599,25,6,10,22,0.748015873015873
600,25,6,10,23,0.785714285714286
601,26,6,11,0,0.714285714285714
602,26,6,11,1,0.777777777777778
603,26,6,11,2,1.05357142857143
604,26,6,11,3,0.904761904761905
605,26,6,11,4,0.813492063492064
606,26,6,11,5,0.861111111111111
607,26,6,11,6,0.843253968253968
608,26,6,11,7,0.910714285714286
609,26,6,11,8,1.10515873015873
610,26,6,11,9,1.30753968253968
611,26,6,11,10,1.66071428571429
612,26,6,11,11,1.57142857142857
613,26,6,11,12,1.86706349206349
614,26,6,11,13,2.15277777777778
615,26,6,11,14,2.12103174603175
616,26,6,11,15,2.04166666666667
617,26,6,11,16,0.900793650793651
618,26,6,11,17,0.829365079365079
619,26,6,11,18,1.31349206349206
620,26,6,11,19,1.54166666666667
621,26,6,11,20,1.67261904761905
622,26,6,11,21,1.99007936507937
623,26,6,11,22,1.96825396825397
624,26,6,11,23,1.74801587301587
625,27,6,12,0,1.8531746031746
626,27,6,12,1,1.5515873015873
627,27,6,12,2,1.50992063492063
628,27,6,12,3,1.28571428571429
629,27,6,12,4,1.28174603174603
630,27,6,12,5,1.34722222222222
631,27,6,12,6,1.27380952380952
632,27,6,12,7,1.28174603174603
633,27,6,12,8,1.36111111111111
634,27,6,12,9,1.28769841269841
635,27,6,12,10,1.92857142857143
636,27,6,12,11,2.04960317460317
637,27,6,12,12,2.46031746031746
638,27,6,12,13,2.80555555555556
639,27,6,12,14,3.04365079365079
640,27,6,12,15,3.4265873015873
641,27,6,12,16,1.58928571428571
642,27,6,12,17,1.26587301587302
643,27,6,12,18,1.23611111111111
644,27,6,12,19,1.19444444444444
645,27,6,12,20,1.00396825396825
646,27,6,12,21,1.5
647,27,6,12,22,1.23214285714286
648,27,6,12,23,1.19047619047619
649,28,6,13,0,1.125
650,28,6,13,1,1.12698412698413
651,28,6,13,2,0.926587301587302
652,28,6,13,3,0.962301587301587
653,28,6,13,4,1.10515873015873
654,28,6,13,5,1.16269841269841
655,28,6,13,6,1.21428571428571
656,28,6,13,7,1.31944444444444
657,28,6,13,8,1.31746031746032
658,28,6,13,9,1.29761904761905
659,28,6,13,10,1.82539682539683
660,28,6,13,11,2.15873015873016
661,28,6,13,12,2.20039682539683
662,28,6,13,13,2.20039682539683
663,28,6,13,14,2.06944444444444
664,28,6,13,15,2.35912698412698
665,28,6,13,16,1.36309523809524
666,28,6,13,17,1.25396825396825
667,28,6,13,18,1.26984126984127
668,28,6,13,19,1.37103174603175
669,28,6,13,20,1.38095238095238
670,28,6,13,21,1.34325396825397
671,28,6,13,22,1.73611111111111
672,28,6,13,23,1.93253968253968
673,29,6,14,0,2.01587301587302
674,29,6,14,1,1.88690476190476
675,29,6,14,2,1.54960317460317
676,29,6,14,3,1.46825396825397
677,29,6,14,4,1.59722222222222
678,29,6,14,5,1.57738095238095
679,29,6,14,6,1.2718253968254
680,29,6,14,7,1.11507936507937
681,29,6,14,8,1.34722222222222
682,29,6,14,9,1.75396825396825
683,29,6,14,10,2.29563492063492
684,29,6,14,11,2.68650793650794
685,29,6,14,12,2.80555555555556
686,29,6,14,13,3.30357142857143
687,29,6,14,14,3.39484126984127
688,29,6,14,15,3.3531746031746
689,29,6,14,16,1.55357142857143
690,29,6,14,17,1.31944444444444
691,29,6,14,18,1.22619047619048
692,29,6,14,19,1.07936507936508
693,29,6,14,20,1.04365079365079
694,29,6,14,21,1.57936507936508
695,29,6,14,22,1.82142857142857
696,29,6,14,23,1.76388888888889
697,30,6,15,0,1.9265873015873
698,30,6,15,1,2.01388888888889
699,30,6,15,2,2.04365079365079
700,30,6,15,3,1.77777777777778
701,30,6,15,4,1.46230158730159
702,30,6,15,5,1.28174603174603
703,30,6,15,6,1.19642857142857
704,30,6,15,7,1.22619047619048
705,30,6,15,8,1.27380952380952
706,30,6,15,9,1.86111111111111
707,30,6,15,10,2.38492063492064
708,30,6,15,11,2.47420634920635
709,30,6,15,12,2.88690476190476
710,30,6,15,13,2.69047619047619
711,30,6,15,14,2.46428571428571
712,30,6,15,15,2.41269841269841
713,30,6,15,16,1.5952380952381
714,30,6,15,17,1.47222222222222
715,30,6,15,18,1.31150793650794
716,30,6,15,19,1.4702380952381
717,30,6,15,20,1.34126984126984
718,30,6,15,21,1.40079365079365
719,30,6,15,22,1.78571428571429
720,30,6,15,23,1.79365079365079
721,31,6,16,0,1.76984126984127
722,31,6,16,1,1.59722222222222
723,31,6,16,2,1.49801587301587
724,31,6,16,3,1.54761904761905
725,31,6,16,4,1.4047619047619
726,31,6,16,5,1.37301587301587
727,31,6,16,6,1.5
728,31,6,16,7,1.56349206349206
729,31,6,16,8,1.5297619047619
730,31,6,16,9,1.64087301587302
731,31,6,16,10,2.03769841269841
732,31,6,16,11,2.26190476190476
733,31,6,16,12,2.56944444444444
734,31,6,16,13,2.5952380952381
735,31,6,16,14,2.37896825396825
736,31,6,16,15,2.1547619047619
737,31,6,16,16,1.56746031746032
738,31,6,16,17,1.44047619047619
739,31,6,16,18,1.48809523809524
740,31,6,16,19,1.41666666666667
741,31,6,16,20,1.30952380952381
742,31,6,16,21,1.55753968253968
743,31,6,16,22,1.36904761904762
744,31,6,16,23,1.39285714285714
745,32,6,17,0,1.79761904761905
746,32,6,17,1,1.72222222222222
747,32,6,17,2,1.9047619047619
748,32,6,17,3,1.66468253968254
749,32,6,17,4,1.57142857142857
750,32,6,17,5,1.76388888888889
751,32,6,17,6,1.99603174603175
752,32,6,17,7,2.14880952380952
753,32,6,17,8,2.10912698412698
754,32,6,17,9,2.41865079365079
755,32,6,17,10,2.25396825396825
756,32,6,17,11,2.42460317460317
757,32,6,17,12,2.20039682539683
758,32,6,17,13,1.9047619047619
759,32,6,17,14,1.77777777777778
760,32,6,17,15,1.78769841269841
761,32,6,17,16,0.982142857142857
762,32,6,17,17,0.670634920634921
763,32,6,17,18,0.577380952380952
764,32,6,17,19,0.529761904761905
765,32,6,17,20,0.621031746031746
766,32,6,17,21,1.14087301587302
767,32,6,17,22,0.942460317460317
768,32,6,17,23,0.76984126984127
769,33,6,18,0,0.557539682539683
770,33,6,18,1,0.535714285714286
771,33,6,18,2,0.714285714285714
772,33,6,18,3,0.632936507936508
773,33,6,18,4,0.787698412698413
774,33,6,18,5,0.924603174603175
775,33,6,18,6,1.23809523809524
